Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49
-0.7697003981,1.5830712751,-0.1540560635,1.3327671929,-1.6191282306,-0.1224423354,0.1737829019,0.3006491492,1.1080771235,0.2043376003,-0.0188062945,-1.1636825483,-0.7744003307,1.2558107617,0.949191707,0.3884051306,1.0459790128,0.8706942814,-0.5612898791,0.579818751,-0.91008365,1.1090527695,0.0846046178,-0.0650027163,0.0468109657,-1.1631878691,-0.0868283564,0.6174956772,-0.4501950915,-0.1304035459,0.017050587,1.5199248284,0.5472037874,-0.1174136861,0.0125859419,-0.9300059306,-0.9125261031,-0.9455995384,-0.2204356956,-0.8243929348,-0.1637189971,1.3171799182,-0.0843997187,-0.6277288289,-0.2099913167,-0.9310015754,0.2258477701,0.6472707171,-0.0001184805,-0.8335510653
-0.1731670239,1.7012734231,-1.0905456387,-1.9608122285,-0.8697051341,-0.3828095673,0.4138247142,-0.2807301965,-0.4406730703,0.3259569361,-0.3754896017,-0.7289625527,0.0821137721,0.8649960893,0.0818821245,-1.4678316322,0.3096993072,0.5325575874,-1.6732450578,-0.0922258786,-1.0756812891,0.421044982,-0.2259548854,-1.6642218134,0.2342071515,1.2952606979,-1.3631660624,0.1613566724,-0.691325386,0.9094754256,-0.3852707927,0.9957251873,1.2131102053,0.7587256936,0.9055950557,-0.4173397536,-0.0576804371,0.3439873292,3.54143579,-0.1296006002,-1.2561410384,-0.2955946265,1.0631487165,-2.2489559503,1.0415388679,0.2031057105,1.5504387886,1.8322925077,0.7491655569,-0.2921550568
-1.6527030305,-1.5974124374,1.335951358,0.1209501172,-0.9396497589,-1.705846022,-0.7837324874,0.9200344762,0.4180996925,0.292538052,1.8909114154,0.2041557202,1.1209193025,-1.0583791377,0.177263513,0.9220100879,-0.4075107997,0.3545177466,-0.9876326274,-0.4041482375,0.0026523769,-1.8491991337,1.9580715804,0.1897752675,0.9992513857,1.6050538132,-0.302510392,1.0248754509,0.5015454305,0.8876686667,0.3307413623,-0.4789836932,-0.158071388,1.0136481922,0.7584661325,-0.5905836686,0.0393490782,2.3050226632,1.1633023141,0.5494920732,-1.1691512017,0.3197181374,1.1648941095,-0.9121921136,1.4594946649,0.1045834113,3.4576714487,0.0477076147,-0.1589949217,1.6200013796
-0.314374654,-1.6327361788,-1.0247839916,0.9746062425,-0.0520830122,0.8502276535,-2.7633475489,0.7994095497,-2.2040962121,0.632462001,-0.4483371513,0.2747333717,0.575171347,0.3350994213,0.8477554552,0.1036347042,-0.4016643878,-0.0384462769,-1.5381416478,0.3615552991,-0.5580530864,0.1947437906,-2.3753521756,-1.4990915285,1.0315314349,-0.4734528245,0.356597988,-0.632797423,-0.0019574798,-1.2096269944,0.2301396272,-0.0389225573,-1.2332544091,-2.568841155,0.5657130879,-0.4357054273,-2.421123087,0.8271224994,-2.2481121915,-0.3334371283,-0.2676905693,1.1113299777,0.0851617784,-0.7617667478,-2.2553926212,0.2900942186,1.9644087476,-1.0819272879,0.8489435422,-0.3140001358
0.7336404975,-1.0108376013,0.177380624,-0.5073121236,-2.4653234112,-1.6689201774,-0.5920274942,1.5112747378,0.5255692955,-1.3668132303,1.7407420918,-0.6621989059,0.131220231,1.0233648258,0.4716051646,1.2967743053,0.6796069212,-0.7208209967,-1.3578853356,-0.7719830444,-2.353446908,-1.2515218393,-1.3235374252,0.2707981793,-0.022535085,-1.5404798366,-0.8505307102,0.4755044862,-0.9702205301,1.7209171786,-1.1413409093,1.0376166761,-0.2422468365,-0.675927477,-0.0872146316,-0.3132991336,1.394389022,-0.6360648114,-0.1354583318,0.071360148,1.7081617393,-1.1476797612,0.3532811572,0.0267573496,-0.564441802,0.8740424438,0.202684722,-1.5631259214,0.8174997982,-1.6990903352
0.0224802826,-1.9359342155,-1.6434644341,-1.0919072675,-1.0409133288,-0.0715768232,-1.2150575184,0.9594964007,-0.6991286531,0.1796881674,-0.3590104933,-1.0229577689,-0.3585349102,-0.7259694422,-0.3929842368,1.68103109,-0.7110474526,0.7765850106,2.0746733814,1.9094247265,-0.0364760173,-0.2899722056,-0.1980885484,-1.6920345229,-0.1057844358,-1.1939907221,-1.8433145694,0.0081691346,2.2251974694,-0.9842634043,-0.6213224922,0.1182863023,-0.5453969562,1.0773078186,0.8168823064,0.5107976042,-0.3157631459,-0.5728172119,0.0690855707,0.0157711427,1.4350326576,-0.8332824127,1.395484011,-0.2443287152,-0.3324643159,0.3729889223,0.1858035796,-0.3964444697,-0.5075860607,-0.9934384053
-0.1441620359,-0.1601778613,-0.4800507407,-1.6164306782,1.8764942779,1.9112475993,0.294596532,0.2778598125,-1.2389161213,0.3805205725,0.6787193276,-2.0713990755,-0.994032445,2.3886537971,0.4773240809,-1.573934601,-1.200239977,-0.3519140001,-0.7515690261,1.018953789,-1.3012450052,0.4946034041,1.1585195993,0.9375694656,-0.9027230198,0.3366479056,1.3936336015,-1.4043185899,-1.0192173549,2.4006157673,0.8026923451,0.8279221863,-0.3500820151,0.7848633087,0.3015237637,-1.084591587,0.6580607353,0.5079083437,0.9740636998,1.0988149959,0.2323394188,-0.2471094118,-0.8204209579,-1.1707768761,-0.9065463006,0.5991759812,-0.366609361,0.1494605674,-1.0180719033,1.3108122945
-0.7541450404,3.3029796075,0.9402811493,1.6797778044,0.5467121764,0.1114929366,-1.3405751918,0.5340067735,-0.3986630062,-1.8919919563,0.2787847155,0.5432841347,-1.0117791193,0.4098156357,-0.9268751254,0.5149132171,-0.4809168239,-0.0197827984,-0.0544192557,-0.3280399637,-0.3631977826,-0.4519615656,1.1026317098,0.4569823347,0.5871651463,1.3200711373,-1.0154370953,-0.1475823206,1.5800627366,-0.4541351242,1.1922358593,-0.410550353,0.3885395373,2.2741639327,3.4207870469,1.3994939905,-0.9758523498,1.3213413449,-0.5442507699,-0.9588295464,-0.6411048123,-0.4343693653,-0.9793919409,0.0032508431,1.451332271,0.5646608104,-1.7821797304,0.3960034478,0.9647057834,-0.8972183874
0.7977518996,-0.0225490375,2.0367335307,0.0229228616,0.6521218104,-1.0935352269,1.614516827,-1.5108969764,-0.6811184604,1.8490907558,-1.0538426321,0.0460034856,-0.600460434,-0.0345449584,-2.3043208031,-1.5690591175,-0.9371527737,0.6086070326,0.4833472036,1.9680893844,0.979168609,1.6441791767,0.1390903644,0.2880139293,0.4931376651,-1.5230550313,-1.3604885661,-0.6403116707,-0.6512751318,-1.3421567122,-0.4577380298,-1.5382140601,0.5514236769,0.2238222115,-0.420913164,-0.2373843267,0.3223463928,-0.6046127252,-0.5180756886,2.0074397747,-0.33218989,-1.4719261986,0.9655470373,-0.2201309576,0.1478475938,-1.0857779233,0.4690980611,-0.6933130173,-0.0378368772,-0.100607797
0.9841840834,-0.1518886632,-0.4271108713,-0.6069713551,0.2299912329,-1.2633164536,0.0188007159,-0.2864190109,0.5749036683,-0.4300948146,1.35384836,-0.4659905397,-0.6967043933,0.6523517943,0.5198613924,1.3159213677,-1.6195792711,0.3432198408,-0.9639087264,-0.4833138331,1.7272842384,-0.5420196442,-1.3215996113,-0.3884633552,-1.7496880438,-0.3240672537,-1.4234003877,0.5557231167,-0.5337933143,1.7464534299,-0.2160126588,-0.7726877482,-1.0609666514,-0.5030675151,0.3273688781,-1.5848528739,-0.2273618967,1.2445176666,1.5738178319,0.7599377194,-1.2441595834,-0.6946255398,1.0707491496,-0.0628651411,0.949873669,-0.9501005026,-1.831111941,0.2510224871,0.9848402676,-0.2521168928
0.4924499171,1.3638766969,1.2603392637,-1.7180905759,-0.5717339039,0.1393915359,-1.6183204404,-0.0966569757,1.5249977724,-0.0082563843,1.348027672,0.9637263637,-0.261442349,0.2402403959,0.9308625316,-0.1043856505,0.0176491259,-0.388962817,0.8837948222,-0.4950831882,-1.4195212441,0.0546207032,0.7729657028,0.0866856193,-0.7959552329,-0.0425900116,-0.3707942764,-0.9063776565,1.2822889289,1.6158919528,0.3865489645,0.7089361297,-1.5146469203,0.0962407948,-1.3875919053,2.378465279,-0.5126909291,0.9095011322,-0.0198952371,-0.4041993785,1.1726881402,0.6857168876,0.0826447524,-1.1054862793,1.2978008467,1.9046275115,-1.7198899111,0.1954274024,1.4328144959,-2.3744411421
-0.8313862146,0.1544496067,0.9751754905,-0.3268762606,-0.5469904258,0.0424666738,-1.7885858019,0.5604261422,-1.5007953003,-0.6226803494,1.8132808938,0.0348856416,-0.1250919648,1.3246962672,-0.5888077217,-0.676276119,-0.8932605394,0.5277841478,-1.1107119723,0.8178140265,0.4759455008,0.1475574187,0.8146033969,-0.7678050592,-0.3040013026,0.9055543791,2.1452109043,-0.4727609274,-0.847023697,-0.1249811818,-0.5185434368,0.0171046899,-0.6447636915,0.22852262,-0.4864505989,0.3351510918,0.7444482385,-0.5877951817,-0.4603788106,-0.1680019938,0.0448226934,-0.2635677941,-0.5058378456,1.1066842433,-0.7996543422,0.7195633081,2.4194794254,0.9838642621,-1.2435408894,-0.0630978691
-2.7597820626,-0.207575465,0.9507820414,0.8547719745,0.2589737508,1.1647991256,0.8626994582,2.8647450943,0.170033025,0.18625884,1.0864037029,1.9550837325,1.445133143,0.0487363035,-1.3447431123,-0.4727762739,1.3298263145,0.7283974711,1.5037535683,0.7863211838,-0.6506566063,0.5114574914,0.9146441081,0.0421773602,0.0674361729,0.2807730624,-0.0129828609,0.2597840223,-1.7342712016,1.6808605086,-1.7065383107,-1.3247924082,1.1147246876,1.1762718322,0.100048042,-0.6597949962,0.5499069083,0.8505168699,0.1156543864,1.40927985,-1.4751459231,-1.3450693057,-1.0775753284,-0.0189098384,0.4487708542,-0.9677948789,1.3445188085,2.0288530864,-0.4167074973,-0.6995658355
-0.4962119517,0.3378555828,0.0948007374,-0.3745321361,-0.52422508,-0.3269332956,-1.1065718967,-0.5085214744,-0.0501830936,-0.3879497108,0.4645354029,-0.2687842373,-1.852448136,0.255292159,-0.7564013635,0.1053137423,1.1009666319,0.8542840152,0.4087730109,-0.7482736671,0.1166417026,1.6338073352,0.4043414221,-0.779230473,-1.2322046053,0.3233608308,0.2891636234,-0.6710021978,0.4652386364,-0.1897848369,-1.460323008,0.4920665619,-0.4729041419,-0.0085062507,-1.3446923961,0.0522183396,0.8933212657,-1.2186691323,0.2111360702,-0.3478815523,-0.650463095,0.9674873122,-0.0796786837,2.0066850822,-1.2166014108,-1.531083012,0.6411888028,1.1526372011,-0.3728995034,0.3649062374
-0.1270055035,-0.8163883232,0.0456648039,1.7525960431,1.5039045413,0.1982208213,1.3099386144,0.6356632907,-0.4486424501,0.0105978997,1.0274111273,-1.5593474482,-0.0800284184,1.2205923979,0.4865961984,2.0937127923,-0.8874830327,-0.3215806888,0.8955364886,-1.7373239601,-0.4038864712,-0.289348536,0.87893625,0.9388441241,-1.147059,-0.7719394092,0.6181265587,-0.4890955096,0.5885885518,-0.1274055669,0.9931349006,-0.4567518691,-1.5495644796,-0.1686778232,1.0452770259,-0.9017827065,-1.3807435712,-0.183988239,-0.0409624543,-0.8008182732,-0.2844744723,0.9070125932,-0.1185612946,0.2367092953,-0.8609224493,-0.4033578313,-1.2557425691,0.9000093073,-1.0715007808,0.1080153513
-0.2378935191,1.2696371635,0.1979325766,0.3767508663,0.2197914391,-0.225432307,-0.2996625819,-0.421059538,2.0995952882,0.410981795,-1.038562808,0.5342393958,0.6527497718,-0.9816476614,0.5847330295,1.0626552376,-1.6318741958,1.192413454,1.0056009079,-1.4901102406,-0.6526482541,0.2914739011,-0.2803324323,1.8772176373,-1.457392604,-0.3840270212,-1.7374398482,1.4094961982,-0.7014219848,0.7173491,1.094728958,0.4578673741,0.0882623464,0.114478608,1.071153295,0.2006625558,-1.8383470287,0.3692521996,-0.6127850429,-0.4879156558,1.3171222009,1.4185151118,-0.8674674752,-0.1414768344,0.1620281661,-0.6507569429,-0.0681292981,-0.6485440121,-1.7771182494,-0.0083424209
-0.7355345597,-0.268016281,-1.0913037083,1.4220362789,-0.1378387131,2.4115792019,-1.2078528435,-0.0442155411,1.2920373555,0.1251501294,-0.3176099696,0.5520963427,0.2288216728,-1.3094775407,0.5313675366,0.881317444,-0.8095992297,-1.284482066,1.081849857,1.8131452716,-1.3553769676,-0.6195818153,-0.7400992129,0.1760422663,0.8977586562,1.1831328281,1.0274450193,0.3415294229,0.0187608288,1.9264724971,1.0821296693,-1.0683715985,-0.2543302198,-1.3145701378,0.3473304878,-1.5596101939,1.682434628,-0.06832644,-0.3046076332,0.2269325239,-0.8745998056,0.0016102856,-0.4258136153,-0.0480789327,-0.5662695236,-0.07854403,0.6633405487,-0.4795120379,-0.2344964481,0.6424859063
-0.0266631215,-1.327542837,-0.058052298,-0.0677951945,1.0013969874,-0.4171503728,0.5066460737,-1.2794138967,0.2220085885,-0.9523860739,0.1693184297,1.2556983306,-1.0177300385,-0.3896112104,-0.3205732003,0.6670457345,0.4253714345,-0.6448633533,0.9678156665,0.8686926292,0.07653592,1.8614496269,1.1932785321,-1.2842087613,-0.2928922123,-0.109906334,-0.8541388154,1.3893882317,-0.7620988563,-0.8018662702,0.0867330567,0.2402683937,-0.6893378488,-0.0651253103,-0.2563029556,1.8530044743,-0.3805357954,-0.4300338699,-0.5710464521,1.6196401806,0.8426470156,-0.3603530252,-0.1287078789,1.6053568892,1.4527937007,-0.0794579796,0.6802126731,0.6913378585,-0.9300329895,-0.4159279868
0.642821662,0.0707579415,1.5380363662,-0.5207571935,-0.6749421927,-1.0205869838,1.6133287571,-0.5292551144,-0.1344287254,-0.9123104548,-0.278440364,0.9230869119,0.7310425499,0.7026247418,-1.3331412921,1.96106796,-1.1312257824,-1.4483704578,0.0813489664,0.6119862138,0.722680457,-0.5404316465,-0.8144108455,0.5898311858,-0.0615405882,-0.2502843052,-0.7456301024,-0.7281674255,0.1242959294,1.5148821475,1.0367145185,0.8682812377,-0.8262937454,0.3294735911,1.0642375612,0.504409341,-1.1458534262,-1.8707315493,0.1314079115,-2.0092684824,-1.3362802662,-2.0365128406,0.4901890093,-0.4183663964,0.2068574463,-0.1974869411,0.2965716513,-0.0718457154,1.0143277905,0.3616961698
-0.7818748494,0.4355034547,-0.7926179825,0.8005393923,-0.1957696403,0.3654368478,0.5646104599,0.3209512375,0.903633294,0.6959122523,-0.4988531036,-2.6023818164,-0.6048910119,1.466096987,0.1397675301,1.0387622463,-2.5489906272,-0.9941935843,0.3371842688,-1.3898932829,0.3816780118,0.1837761989,-0.5575193684,1.2830351849,-1.2515854844,0.1964407847,-0.3315341738,0.4429896332,1.5485528848,0.347837951,0.1918778777,-1.6599029088,1.1833129432,-0.4287673521,1.0757139462,-1.1814691192,0.2714921963,-0.1326109959,0.863710628,-0.7962520294,-0.7230210395,-0.3825476281,0.4092671497,-0.8004635126,-0.4216033165,-0.8362976143,0.6045084177,0.4336135798,-0.9587800794,-0.6857475471
-3.0048344377,-1.9289351531,-0.7696084557,1.1925626666,-1.5744369163,-1.98697579,-1.0975439293,0.2109787708,0.3579799033,0.1428673102,0.684043042,0.0506631215,0.6213045453,-0.0371246467,-1.1156278349,-0.0644341049,-0.4797238922,-1.298504158,-0.0138950755,0.2391530129,0.0605489253,-0.4886278031,1.29065521,-1.4053602109,1.2107393768,0.5361545739,-0.3957575902,0.6864796032,0.8592758879,-0.3755733418,-1.1820360078,-1.692512942,-0.8518883568,0.0265928757,-0.8192497398,-1.1732339829,2.1888432876,0.2079521818,0.6652983215,0.0560543608,0.9603526651,0.184151298,1.2736588691,-0.169917141,-0.8605733985,0.4956521293,-0.8754212214,-0.4108216456,0.910493168,1.1160631741
0.7034256356,0.0797737395,-1.0529407979,0.0781674313,-0.0577764894,1.5140927123,-0.0110508635,0.3278053906,-0.501589317,0.9279963368,-0.8799611517,-0.3207325182,-1.3311650334,-0.9305163054,-0.3472138428,1.3825562699,-0.3910817104,0.8236759196,0.017239441,-0.609783332,-1.4167355324,0.9766376283,-0.77035485,0.8490791846,1.1994164145,0.9946963465,0.7006991421,-0.798618811,0.5176125251,0.7077979794,-0.1124730215,0.010724854,0.2856546319,-0.1660555655,0.8348286427,-0.7699353174,-0.0601230461,0.0373742651,0.5253666407,0.0805084744,-2.6522433568,0.2153393406,-0.7397664816,1.1043929507,-0.8739040769,0.2843883932,-0.1673462299,-1.8363662519,-0.2775435537,0.9167865131
1.2403937177,-0.0873821655,-0.6328493055,-0.6225538153,-0.2114024276,-0.0843608408,0.0973508546,1.5862825548,0.0153962964,0.7158113696,0.875639777,-0.8318681677,0.1521865872,0.9007048798,0.0192433926,0.6253194023,-2.0010364617,1.3042812278,0.5328076875,0.194376934,1.7675075818,0.4212489262,2.3594190338,0.6835982844,-0.0582655313,0.6014791928,-2.9551726899,-0.8128780057,0.1051507424,-2.0937463889,-0.1973703841,-0.9337839599,-1.2061836668,-0.4920518576,0.1194945758,1.0252125294,-0.6128871364,0.4259011398,0.0745336175,0.0339246624,-0.9274177589,1.254513378,0.4619939486,-1.4007876841,-0.9104939607,0.1731619361,0.7491613201,-0.6381515589,0.4043385598,1.0670822916
-1.1911992437,-0.7093359093,1.8098947833,0.5493325658,0.7524740833,0.6873413247,-0.8360903491,0.1211586512,0.261162813,0.1977175174,0.2082580344,1.2368839174,-0.5556953394,-0.06268792,0.3963013771,1.8642855848,0.0182919672,0.4928882555,-0.0432550902,0.0771986162,-0.0578957209,-0.2804553152,0.2692890947,-1.3288081699,1.9354288511,0.8032599361,0.0599165753,-1.4938222853,0.3365700143,1.4366255304,-0.6708249461,-0.4793166791,-1.3585328748,-0.2076159017,-0.6472005127,-1.6501815796,1.6403901696,-0.9414872431,-1.4609144829,-0.2235908681,1.0726083748,-0.1395831859,1.7742982014,-0.591506212,1.5481204466,0.5235309437,-0.2939190408,-0.3656995273,0.5892220535,-0.4914618309
1.7506070192,0.751260232,-0.1019238066,0.2856184939,0.1911331051,0.1906407564,-0.7844924537,-0.3105522274,0.8475783725,-0.2075299101,0.748463175,-1.9011943916,-1.3100811444,0.4787341645,0.5541882973,0.8476992307,1.5343926806,1.4191271777,-2.34464680509258E-05,-0.2369367619,0.7831102683,0.8458250543,0.5636966495,0.769794207,-0.6211042664,-0.186679113,-0.3832718475,-0.8226036774,-1.2093774852,-0.5311527885,0.3204637488,1.8609984806,0.2991365582,1.8822564923,1.6621070198,-0.2081378828,0.9914994667,-0.5420602266,0.3445591913,-1.080310472,1.5311197824,-0.1651005013,-1.8034639052,-1.3014317292,0.4342159952,-0.100589273,0.2567265271,-1.0655780455,0.0148073864,1.0424110978
0.5839064854,1.2395842978,-0.2418536446,-0.0514466733,0.658082941,1.242412906,-1.5250227846,0.0181795271,0.9676615995,0.7924789458,0.8837764597,0.0381657376,-2.3520271699,-0.6623313955,0.0163395206,0.2892140041,0.888560129,-1.4103626261,0.573934374,-0.7917950225,-0.1397972455,-0.3869975767,0.1135843784,0.875564195,-0.0541401921,0.9244193229,0.1586949431,0.1105700091,-0.3825404695,0.5624671664,-0.6181139869,-1.4214266569,2.1988530133,-0.0620656531,-0.3002721869,-0.5049966724,1.1509163023,0.7915709134,0.9944635327,-0.2022819668,-0.0095887353,0.628613519,-2.4111769172,0.8091007793,0.8252472683,0.8852803669,-0.8768002889,-0.4974614806,-0.2549210186,-0.24999819
-0.3897221438,0.3300658294,-0.1009153346,-0.2122162671,0.0462937001,0.2720738898,-0.6581089488,0.1584208756,-0.9062768855,-0.1245082777,-0.6240871538,1.2609902212,-0.963468472,0.5837005615,-0.2613950721,2.4274435758,0.169417165,-0.6615498315,-0.9764156288,-1.0247803353,-0.5911778039,-1.5358147597,0.5979665204,-0.356201893,-0.3649256549,0.4164611967,-1.2395958354,0.3389948081,-0.0214038562,1.949453926,1.0995455612,0.5955997005,0.2324039081,2.1053949293,1.3127927207,1.0148540994,0.2635942926,0.4172960354,-0.8395680805,-2.5007782464,-1.8002892974,-1.3819756721,-0.3080056895,-0.348275826,-0.0435831057,-1.241196133,0.4449161461,0.4644499358,-0.6191040307,-0.8202459914
-1.9880135723,-1.2603344758,-0.7092561521,0.2543591886,0.8837789092,-1.3878308633,-0.1850552479,-0.0204242329,0.9162854557,0.6586120048,-0.317072593,0.6482815055,-0.4277629729,-0.8493979802,1.1843722081,-1.9360734045,0.172760566,-0.2360086154,-0.5946799477,0.473429866,0.9013555021,0.1129153092,0.9616179026,-0.5324526771,1.178785751,-1.6811671293,-0.176140889,0.9674096966,1.0255876104,0.0311017792,-0.1408044701,0.7260030765,-1.8999142944,0.0803399708,0.8252947274,0.316627692,-1.7538998677,2.9454298505,-1.4821451134,-1.4863787064,0.121949503,-0.028970102,1.7428493299,0.1335258664,-0.7712300216,-0.1412609919,-0.6134582528,-1.6297293056,-0.6656066922,-0.0523101223
-1.3790493813,0.92185806,0.2474471815,1.5399701327,0.043990401,1.4616388948,-0.5395767476,0.7859015128,-1.1697681065,0.1348106996,-1.1222678549,0.258353372,-1.14617954,0.5625836251,-0.9714480192,-2.5735529509,-0.6274732744,0.5892790454,1.1903884228,-0.8737765697,-1.1156387047,-0.5153044225,1.546516242,0.8172887863,0.2667457708,1.1295141014,-1.7694159572,0.7485712374,0.1104842076,-0.72622558,-0.925616835,-1.9512000008,-0.4356377388,-3.3716290576,-1.2092338833,1.219763062,-1.0356649137,-1.592708544,0.7628573439,0.9428360398,-0.2426928437,2.2373085157,-0.4888397851,-2.1076222236,0.1199844181,-0.5689405245,-1.8424099216,1.1173521121,0.8927299858,0.1701474521
0.0543765295,0.4841826391,-0.1699805085,-0.5869805179,0.3948354405,-1.1908935444,-2.0665809428,2.078072381,-0.7018011644,0.4743512439,0.1163132486,-1.6080811324,0.5388446799,-0.6423585865,-0.7478195411,1.2084896146,-0.1663489854,-1.4355259184,0.9127520303,0.7076439849,0.058095479,0.4170029409,0.2594656871,0.1691182517,0.6264725447,1.5603722056,-1.2195033924,0.0984232248,-0.7684718689,0.8122948718,0.5757581191,0.6741106,0.7897401698,0.9937418853,0.2818624062,0.6526193122,-0.1973249742,-0.7501683678,1.6250016162,0.5382510901,-1.118728849,0.4498234473,-1.8710453196,0.1229151846,0.3171280013,1.686604696,-0.8846562953,0.0726148834,-0.0273918705,0.7299931843
0.2572352781,-0.106115454,-0.5069768866,0.3483996282,0.0582731569,0.3373455488,-0.0841526418,0.2405424683,-0.0213855065,0.1504643976,-0.0826983077,-0.2578742058,1.1737229626,-0.0648197127,-1.3652045036,-1.5951580558,0.2754055561,-1.0705073003,1.0413763298,-0.688071884,0.6218226364,0.2948636469,1.2543544761,0.9280634924,-0.2493895827,-2.3112361217,-0.1160630533,-0.2279246962,-1.3114081298,-0.4705684801,0.608738678,0.8950565569,0.9808837696,1.5448678961,0.858247704,1.1460590455,0.2258104866,0.7483535883,-0.2872057772,-0.0749347018,-1.0281631976,0.4466042965,-0.4480232076,-0.3672368766,-0.4436395279,-0.7853985309,-0.2992783477,-1.3735318091,2.0418809344,-0.0688022327
